Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
BNBUSDT,2023-07-29,241.9,242.9,241.1,242.4,102406.899,2023-07-29 23:59:59.999,24773023.5502,62770,53979.5,13060335.6073
BNBUSDT,2023-07-30,242.5,243.8,240.3,242.5,255246.532,2023-07-30 23:59:59.999,61858999.839,104881,133774.706,32425557.7581
BNBUSDT,2023-07-31,242.6,244.5,240.5,241.0,333099.771,2023-07-31 23:59:59.999,80865567.5508,115043,165964.955,40299708.8845
BNBUSDT,2023-08-01,241.0,247.8,237.3,247.7,813075.175,2023-08-01 23:59:59.999,198363744.4037,210585,428826.66,104630014.9097
BNBUSDT,2023-08-02,247.8,248.8,235.7,240.7,630364.599,2023-08-02 23:59:59.999,153020165.131,199916,295889.782,71849702.4601
BNBUSDT,2023-08-03,240.7,242.8,238.3,241.1,303966.677,2023-08-03 23:59:59.999,73117107.9969,110921,160266.192,38557111.8809
BNBUSDT,2023-08-04,241.1,243.4,240.2,241.7,274715.344,2023-08-04 23:59:59.999,66497124.776,100909,141660.915,34294005.1934
BNBUSDT,2023-08-05,241.7,243.3,240.1,243.2,176422.282,2023-08-05 23:59:59.999,42649651.4073,84157,96413.122,23310134.206
BNBUSDT,2023-08-06,243.3,245.5,242.8,243.2,278149.257,2023-08-06 23:59:59.999,67888359.9973,100370,144601.124,35296228.3856
BNBUSDT,2023-08-07,243.1,244.9,239.7,242.1,302098.545,2023-08-07 23:59:59.999,73178128.2102,128831,149148.52,36139827.2787
BNBUSDT,2023-08-08,242.0,248.0,241.5,245.2,377607.574,2023-08-08 23:59:59.999,92356948.4678,135737,197826.001,48382607.5957
BNBUSDT,2023-08-09,245.2,245.5,242.8,243.8,294212.606,2023-08-09 23:59:59.999,71894705.2311,113372,135769.467,33180056.0979
BNBUSDT,2023-08-10,243.9,244.1,240.5,241.5,261873.92,2023-08-10 23:59:59.999,63443697.9964,98678,128008.866,31025335.532
BNBUSDT,2023-08-11,241.5,242.3,238.0,239.7,287357.204,2023-08-11 23:59:59.999,68977336.0305,127336,136265.188,32720564.3628
BNBUSDT,2023-08-12,239.8,241.4,239.3,240.3,114025.156,2023-08-12 23:59:59.999,27423424.2774,69513,63913.79,15372470.2757
BNBUSDT,2023-08-13,240.3,241.8,239.8,240.2,132878.878,2023-08-13 23:59:59.999,31960464.0307,75227,67456.525,16230436.6076
BNBUSDT,2023-08-14,240.2,241.5,239.7,240.4,201261.953,2023-08-14 23:59:59.999,48426294.7964,96139,101261.467,24372616.801
BNBUSDT,2023-08-15,240.5,240.8,234.0,236.7,397828.347,2023-08-15 23:59:59.999,94739230.1,179671,174194.762,41484011.3717
BNBUSDT,2023-08-16,236.8,237.4,230.7,232.0,427014.475,2023-08-16 23:59:59.999,99874060.8179,175185,196968.217,46068077.5861
BNBUSDT,2023-08-17,232.1,232.4,212.5,218.1,1023773.861,2023-08-17 23:59:59.999,229457143.1452,334802,492253.927,110215372.8604
BNBUSDT,2023-08-18,218.1,220.3,213.5,216.1,674545.267,2023-08-18 23:59:59.999,146556115.4077,215489,334292.711,72650797.5988
BNBUSDT,2023-08-19,216.0,219.2,213.6,216.8,323294.673,2023-08-19 23:59:59.999,69900741.1019,126865,160932.681,34801974.5699
BNBUSDT,2023-08-20,216.9,218.0,215.4,216.5,190457.433,2023-08-20 23:59:59.999,41243951.0211,87786,89880.883,19468084.9954
BNBUSDT,2023-08-21,216.6,216.9,206.2,210.4,782096.622,2023-08-21 23:59:59.999,164823491.5976,207968,352488.7,74228471.4781
BNBUSDT,2023-08-22,210.4,213.0,203.4,210.9,875925.591,2023-08-22 23:59:59.999,182093302.0157,209257,452265.644,94048005.3417
BNBUSDT,2023-08-23,210.9,218.8,210.8,216.6,646096.521,2023-08-23 23:59:59.999,139100814.0227,167841,330532.643,71162156.7611
BNBUSDT,2023-08-24,216.7,221.2,215.6,219.0,368866.011,2023-08-24 23:59:59.999,80590240.5933,128152,192447.101,42055393.5906
BNBUSDT,2023-08-25,219.0,219.6,213.7,218.4,380692.105,2023-08-25 23:59:59.999,82490314.6667,133953,197743.61,42862909.8911
BNBUSDT,2023-08-26,218.5,219.3,216.1,216.5,146835.271,2023-08-26 23:59:59.999,31896070.8349,78993,70541.547,15322495.2645
BNBUSDT,2023-08-27,216.4,219.8,215.9,218.4,186853.184,2023-08-27 23:59:59.999,40689386.502,76224,97789.883,21297803.6691
BNBUSDT,2023-08-28,218.4,219.5,215.1,218.8,310319.442,2023-08-28 23:59:59.999,67502658.0164,106546,162238.476,35298716.5801
BNBUSDT,2023-08-29,218.8,234.8,217.0,226.9,666199.649,2023-08-29 23:59:59.999,151324979.9833,237969,328483.425,74592289.2608
BNBUSDT,2023-08-30,226.9,227.3,221.7,223.8,305094.438,2023-08-30 23:59:59.999,68404012.6529,112391,145196.307,32553765.3936
BNBUSDT,2023-08-31,223.8,226.0,214.4,216.7,452017.913,2023-08-31 23:59:59.999,99599187.5856,138667,214352.718,47245309.4371
BNBUSDT,2023-09-01,216.7,218.4,211.2,213.7,461833.238,2023-09-01 23:59:59.999,98906602.8881,134151,224866.923,48150330.7881
BNBUSDT,2023-09-02,213.7,215.9,213.0,214.4,207729.726,2023-09-02 23:59:59.999,44541640.1152,89521,106735.228,22889512.8875
BNBUSDT,2023-09-03,214.4,215.2,213.2,214.4,168458.242,2023-09-03 23:59:59.999,36078852.7499,69591,82525.559,17677133.6363
BNBUSDT,2023-09-04,214.4,216.5,213.1,215.2,305315.445,2023-09-04 23:59:59.999,65652259.4118,103483,153805.696,33081600.7584
BNBUSDT,2023-09-05,215.3,216.1,213.5,214.6,242764.079,2023-09-05 23:59:59.999,52156121.7649,88960,120561.668,25905560.3874
BNBUSDT,2023-09-06,214.6,218.8,211.8,215.2,300823.424,2023-09-06 23:59:59.999,64596754.8989,99800,152770.207,32810054.7916
BNBUSDT,2023-09-07,215.2,217.9,213.6,217.1,247735.496,2023-09-07 23:59:59.999,53365435.3813,92251,122055.253,26299882.7723
BNBUSDT,2023-09-08,217.1,218.8,213.4,214.7,235244.296,2023-09-08 23:59:59.999,50731186.8383,99112,113377.066,24460512.5463
BNBUSDT,2023-09-09,214.7,215.4,214.1,214.1,94752.246,2023-09-09 23:59:59.999,20356350.875,54570,46878.516,10073343.2311
BNBUSDT,2023-09-10,214.2,214.3,211.1,212.4,281482.379,2023-09-10 23:59:59.999,59840295.3424,94220,136703.034,29063981.4295
BNBUSDT,2023-09-11,212.4,212.7,203.9,206.1,580093.123,2023-09-11 23:59:59.999,120460067.2959,147921,271233.951,56296191.5593
BNBUSDT,2023-09-12,206.2,214.3,204.9,210.7,523734.999,2023-09-12 23:59:59.999,110321515.4203,157384,270369.875,56966916.178
BNBUSDT,2023-09-13,210.8,213.3,209.3,212.5,301454.875,2023-09-13 23:59:59.999,63746181.0503,102406,146225.312,30928577.121
BNBUSDT,2023-09-14,212.5,215.0,211.0,212.2,354022.553,2023-09-14 23:59:59.999,75291908.9119,112928,179219.203,38122912.5409
BNBUSDT,2023-09-15,212.2,215.0,210.9,214.1,312856.997,2023-09-15 23:59:59.999,66528306.9665,111625,168397.937,35819316.7541
BNBUSDT,2023-09-16,214.1,216.0,213.3,214.9,288697.085,2023-09-16 23:59:59.999,61955726.2993,111652,162269.151,34832018.6399
BNBUSDT,2023-09-17,214.9,216.8,213.3,216.5,333002.468,2023-09-17 23:59:59.999,71700223.6748,110946,183565.985,39529882.3361
BNBUSDT,2023-09-18,216.4,221.3,214.9,216.0,600156.61,2023-09-18 23:59:59.999,130735805.9995,147171,304635.259,66378332.2952
BNBUSDT,2023-09-19,216.0,219.9,215.3,217.2,347261.748,2023-09-19 23:59:59.999,75480968.3979,109534,170394.893,37038636.1557
BNBUSDT,2023-09-20,217.2,217.8,213.3,214.4,368825.746,2023-09-20 23:59:59.999,79474917.4956,112115,179607.68,38714425.746
BNBUSDT,2023-09-21,214.3,215.1,209.1,210.8,412312.209,2023-09-21 23:59:59.999,87294414.1873,118272,208710.055,44199538.1668
BNBUSDT,2023-09-22,210.8,213.0,209.6,211.1,237677.235,2023-09-22 23:59:59.999,50135472.3992,83886,124775.72,26324289.5454
BNBUSDT,2023-09-23,211.1,211.7,209.9,210.5,117618.21,2023-09-23 23:59:59.999,24779090.2678,59523,58951.247,12421098.9527
BNBUSDT,2023-09-24,210.4,211.2,206.5,208.3,185179.502,2023-09-24 23:59:59.999,38827637.9994,73786,89976.809,18871100.9621
BNBUSDT,2023-09-25,208.3,210.6,206.5,209.9,272401.465,2023-09-25 23:59:59.999,56924678.2105,91720,144283.079,30155136.7938
BNBUSDT,2023-09-26,210.0,213.7,209.7,212.6,280709.589,2023-09-26 23:59:59.999,59488753.5475,98698,143627.073,30440271.9623
BNBUSDT,2023-09-27,212.6,216.0,210.5,212.0,409367.397,2023-09-27 23:59:59.999,87213295.6396,128013,195206.2,41604114.1814
BNBUSDT,2023-09-28,212.1,217.0,211.5,215.0,394085.543,2023-09-28 23:59:59.999,84416215.6065,124590,198013.558,42433594.6337
BNBUSDT,2023-09-29,215.0,217.6,214.3,215.2,371923.961,2023-09-29 23:59:59.999,80287231.0222,114040,194657.85,42027073.8885
BNBUSDT,2023-09-30,215.2,216.5,214.1,214.6,179075.156,2023-09-30 23:59:59.999,38525653.0438,77924,92828.095,19972757.2303
BNBUSDT,2023-10-01,214.6,219.4,213.1,218.2,415044.578,2023-10-01 23:59:59.999,89726682.2753,133268,207718.652,44923446.503
BNBUSDT,2023-10-02,218.2,221.6,213.1,214.6,565949.136,2023-10-02 23:59:59.999,123112092.6423,159392,282923.955,61572992.0376
BNBUSDT,2023-10-03,214.6,215.8,212.4,213.5,294511.083,2023-10-03 23:59:59.999,63065028.0602,103256,145717.838,31208885.8563
BNBUSDT,2023-10-04,213.5,213.8,210.8,213.4,328882.49,2023-10-04 23:59:59.999,69819488.4664,114823,165906.826,35226466.7412
BNBUSDT,2023-10-05,213.4,213.9,210.2,210.6,259374.039,2023-10-05 23:59:59.999,54965499.6337,100475,128002.356,27126126.9323
BNBUSDT,2023-10-06,210.7,214.6,210.1,213.4,258866.553,2023-10-06 23:59:59.999,54945455.1705,93058,131036.88,27819644.6018
BNBUSDT,2023-10-07,213.4,213.8,211.5,212.3,125590.792,2023-10-07 23:59:59.999,26739226.3039,89421,55267.111,11767929.0639
BNBUSDT,2023-10-08,212.2,212.8,208.8,211.4,225258.305,2023-10-08 23:59:59.999,47548210.2222,91197,104395.143,22040330.7164
BNBUSDT,2023-10-09,211.3,212.2,202.0,205.8,572318.205,2023-10-09 23:59:59.999,118525638.8665,158170,269037.518,55736773.9215
BNBUSDT,2023-10-10,205.9,213.1,205.5,208.6,577725.014,2023-10-10 23:59:59.999,120399736.9274,167912,301178.214,62773959.1828
BNBUSDT,2023-10-11,208.6,208.8,204.3,206.6,397200.817,2023-10-11 23:59:59.999,81917381.5586,121586,194268.707,40065633.1995
BNBUSDT,2023-10-12,206.6,207.3,202.8,205.1,355516.958,2023-10-12 23:59:59.999,72953132.7042,123101,176983.045,36321896.2228
BNBUSDT,2023-10-13,205.1,208.3,204.3,206.1,331300.92,2023-10-13 23:59:59.999,68240940.6759,99854,165890.439,34172154.7253
BNBUSDT,2023-10-14,206.1,207.1,205.7,206.5,142741.132,2023-10-14 23:59:59.999,29452373.0415,73474,71862.609,14829794.1879
BNBUSDT,2023-10-15,206.5,213.0,206.3,209.7,365630.554,2023-10-15 23:59:59.999,76238355.8478,127761,194419.439,40551762.6306
BNBUSDT,2023-10-16,209.8,219.0,209.6,214.6,773179.81,2023-10-16 23:59:59.999,165487571.0136,208429,403147.508,86281126.1938
BNBUSDT,2023-10-17,214.7,215.0,209.0,211.4,372808.016,2023-10-17 23:59:59.999,79111066.0669,134897,180068.913,38216371.9165
BNBUSDT,2023-10-18,211.4,213.9,209.9,210.2,260942.338,2023-10-18 23:59:59.999,55325763.0858,99848,127902.202,27132915.4308
BNBUSDT,2023-10-19,210.3,211.5,208.2,211.2,274491.489,2023-10-19 23:59:59.999,57695328.7046,104718,141564.274,29767507.1873
BNBUSDT,2023-10-20,211.2,216.6,210.5,212.1,344927.206,2023-10-20 23:59:59.999,73664939.3665,137055,179525.833,38342871.7572
BNBUSDT,2023-10-21,212.1,215.8,211.4,214.2,263182.512,2023-10-21 23:59:59.999,56232405.6178,116485,137267.023,29332319.7661
BNBUSDT,2023-10-22,214.2,218.4,213.6,217.8,291845.069,2023-10-22 23:59:59.999,62866183.9462,117293,151833.733,32712482.0557
BNBUSDT,2023-10-23,217.8,231.0,216.9,228.5,841393.165,2023-10-23 23:59:59.999,187556172.7312,277300,457375.196,101956079.6189
BNBUSDT,2023-10-24,228.6,238.1,221.2,225.2,1011409.17,2023-10-24 23:59:59.999,231896447.9067,349790,494759.77,113550721.1776
BNBUSDT,2023-10-25,225.2,229.1,221.5,222.1,624789.777,2023-10-25 23:59:59.999,140855130.8811,218394,281733.155,63558498.699
BNBUSDT,2023-10-26,222.1,228.1,219.2,223.2,726200.668,2023-10-26 23:59:59.999,162660929.0755,235180,348408.455,78070970.292
BNBUSDT,2023-10-27,223.2,231.6,219.9,224.1,970917.489,2023-10-27 23:59:59.999,219332548.5696,299099,483222.573,109224748.3628
BNBUSDT,2023-10-28,224.2,228.4,224.1,225.7,347691.437,2023-10-28 23:59:59.999,78745361.1092,140074,179854.796,40737896.3574
BNBUSDT,2023-10-29,225.7,228.1,223.6,227.1,269033.796,2023-10-29 23:59:59.999,60824339.7271,130944,131676.357,29776486.397
BNBUSDT,2023-10-30,227.1,229.2,224.6,228.0,397120.276,2023-10-30 23:59:59.999,90262886.821,158941,195184.245,44370237.0703
BNBUSDT,2023-10-31,228.0,229.3,223.9,226.2,465273.268,2023-10-31 23:59:59.999,105313164.8925,185256,215309.293,48755602.7675
BNBUSDT,2023-11-01,226.3,229.5,222.3,227.9,578647.208,2023-11-01 23:59:59.999,130526151.8536,215933,274736.253,62003959.5085
BNBUSDT,2023-11-02,228.0,233.7,227.5,231.9,829216.687,2023-11-02 23:59:59.999,191104853.8685,265823,426094.541,98213202.6697
BNBUSDT,2023-11-03,231.9,232.4,225.6,230.2,501371.786,2023-11-03 23:59:59.999,114768431.2497,235911,240908.126,55162306.2058
BNBUSDT,2023-11-04,230.3,238.7,229.3,237.1,391480.947,2023-11-04 23:59:59.999,91700260.481,187294,214391.95,50226161.6929
BNBUSDT,2023-11-05,237.2,245.5,236.1,244.0,613299.473,2023-11-05 23:59:59.999,148461728.7971,317197,322985.524,78200009.6573
BNBUSDT,2023-11-06,244.0,256.1,241.5,255.1,844924.324,2023-11-06 23:59:59.999,210620058.5931,345075,455485.862,113561831.6267
BNBUSDT,2023-11-07,255.1,255.6,242.1,246.2,865045.808,2023-11-07 23:59:59.999,214554466.2946,299474,444129.476,110096774.4129
BNBUSDT,2023-11-08,246.2,248.3,244.0,246.7,500403.192,2023-11-08 23:59:59.999,123208657.9482,196425,263636.62,64919974.9874
BNBUSDT,2023-11-09,246.7,255.9,240.0,251.6,1320420.474,2023-11-09 23:59:59.999,328534543.7581,485471,649017.01,161547072.769
BNBUSDT,2023-11-10,251.7,258.0,248.1,251.0,814936.218,2023-11-10 23:59:59.999,205904335.778,317560,408837.114,103338973.974
BNBUSDT,2023-11-11,251.1,255.2,246.0,251.5,738756.911,2023-11-11 23:59:59.999,185242581.1229,289654,362060.305,90812534.5674
BNBUSDT,2023-11-12,251.6,252.0,244.5,247.4,637126.209,2023-11-12 23:59:59.999,158268647.2047,240726,295420.252,73397742.0234
BNBUSDT,2023-11-13,247.5,250.2,240.3,241.1,953917.532,2023-11-13 23:59:59.999,234087272.3777,315939,454166.03,111475658.6737
BNBUSDT,2023-11-14,241.1,249.4,233.7,242.3,992864.124,2023-11-14 23:59:59.999,241108612.3373,350365,487028.929,118309344.555
BNBUSDT,2023-11-15,242.3,254.5,242.1,253.7,911316.433,2023-11-15 23:59:59.999,227361551.2316,298377,466531.623,116398204.3073
BNBUSDT,2023-11-16,253.7,256.0,240.0,242.7,1090149.24,2023-11-16 23:59:59.999,270933175.081,330942,525561.354,130691382.1657
BNBUSDT,2023-11-17,242.7,245.9,238.3,244.9,757117.698,2023-11-17 23:59:59.999,184229112.2533,252405,382094.29,93000809.1881
BNBUSDT,2023-11-18,244.9,245.2,238.5,244.8,485737.217,2023-11-18 23:59:59.999,118012503.5516,161972,240860.919,58522782.9086
BNBUSDT,2023-11-19,244.8,246.9,241.8,246.4,379101.104,2023-11-19 23:59:59.999,92591222.5672,140883,190090.822,46435035.3789
BNBUSDT,2023-11-20,246.5,268.4,238.6,253.1,1523794.58,2023-11-20 23:59:59.999,385938132.7184,541413,765111.195,193813337.6285
BNBUSDT,2023-11-21,253.1,271.9,224.0,225.5,4050392.778,2023-11-21 23:59:59.999,1011993817.7675,1330065,1969967.5,492994985.2965
BNBUSDT,2023-11-22,225.5,238.5,224.6,236.1,1791363.245,2023-11-22 23:59:59.999,417655559.5203,450957,901861.731,210342377.4722
BNBUSDT,2023-11-23,236.2,239.2,230.2,233.8,718114.377,2023-11-23 23:59:59.999,168197253.3751,212606,363116.189,85053853.1119
BNBUSDT,2023-11-24,233.8,236.7,231.6,232.7,616904.315,2023-11-24 23:59:59.999,144657214.7094,194380,306527.044,71899705.963
BNBUSDT,2023-11-25,232.8,235.7,232.1,234.4,313338.264,2023-11-25 23:59:59.999,73311189.6661,131778,164247.33,38430673.0236
BNBUSDT,2023-11-26,234.5,234.5,227.9,231.7,437624.722,2023-11-26 23:59:59.999,101501869.2893,164960,202363.838,46951378.3434
BNBUSDT,2023-11-27,231.8,232.9,222.5,227.2,831147.034,2023-11-27 23:59:59.999,188795151.7685,240758,398758.925,90571903.8631
BNBUSDT,2023-11-28,227.3,231.7,224.3,229.6,547422.862,2023-11-28 23:59:59.999,124990569.2474,180702,282766.206,64567685.3371
BNBUSDT,2023-11-29,229.6,231.2,226.1,227.3,416529.001,2023-11-29 23:59:59.999,95227304.2401,143396,206209.457,47150899.7085
BNBUSDT,2023-11-30,227.3,229.2,225.9,227.6,360874.419,2023-11-30 23:59:59.999,82134829.4554,133792,191855.829,43674223.6113
BNBUSDT,2023-12-01,227.6,230.0,227.0,228.5,425879.275,2023-12-01 23:59:59.999,97377363.7116,132047,213403.805,48795583.8125
BNBUSDT,2023-12-02,228.5,230.1,224.8,229.0,456196.933,2023-12-02 23:59:59.999,104181500.1925,157045,226488.371,51736447.8712
BNBUSDT,2023-12-03,229.1,231.9,225.9,228.1,594689.614,2023-12-03 23:59:59.999,135571793.4611,192981,284960.322,64988510.2669
BNBUSDT,2023-12-04,228.1,237.4,224.8,233.5,1475825.971,2023-12-04 23:59:59.999,340713237.4163,398485,762901.097,176199949.9779
BNBUSDT,2023-12-05,233.5,234.9,227.9,231.2,861796.38,2023-12-05 23:59:59.999,199321079.6331,296404,423860.087,98045091.1708
BNBUSDT,2023-12-06,231.3,234.8,228.6,229.4,858794.132,2023-12-06 23:59:59.999,198533925.8919,304002,429552.893,99325514.6611
BNBUSDT,2023-12-07,229.5,234.8,228.3,232.6,793571.247,2023-12-07 23:59:59.999,183986311.039,256861,396748.042,92032449.9493
BNBUSDT,2023-12-08,232.6,240.0,232.2,238.9,764638.52,2023-12-08 23:59:59.999,179932210.9931,257312,392759.324,92443782.2475
BNBUSDT,2023-12-09,238.8,245.5,236.3,237.7,838098.223,2023-12-09 23:59:59.999,202267145.4988,294258,422571.252,101991167.3731
BNBUSDT,2023-12-10,237.8,241.4,236.8,239.8,433591.534,2023-12-10 23:59:59.999,103874632.9652,175456,218613.255,52385567.8558
BNBUSDT,2023-12-11,239.8,248.2,228.0,246.4,2010717.772,2023-12-11 23:59:59.999,481507074.9227,580215,1015231.382,243359670.6632
BNBUSDT,2023-12-12,246.4,257.3,245.5,254.6,1877670.629,2023-12-12 23:59:59.999,474066909.6198,551262,950699.862,240131842.8647
BNBUSDT,2023-12-13,254.6,255.9,244.1,252.0,1149182.339,2023-12-13 23:59:59.999,287346449.3793,366113,568589.168,142190537.3935
BNBUSDT,2023-12-14,252.1,254.0,247.7,253.3,818946.787,2023-12-14 23:59:59.999,205663878.7038,272248,408807.8,102683981.0496
BNBUSDT,2023-12-15,253.2,253.4,242.6,244.9,655654.892,2023-12-15 23:59:59.999,162781619.0281,257518,302836.845,75226455.1885
BNBUSDT,2023-12-16,244.9,248.4,242.7,244.4,444080.33,2023-12-16 23:59:59.999,109276324.5659,193517,215235.724,52962457.1007
BNBUSDT,2023-12-17,244.4,244.5,238.8,238.8,464957.446,2023-12-17 23:59:59.999,112451147.5021,209731,213837.191,51734063.1358
BNBUSDT,2023-12-18,238.9,241.7,232.0,241.7,876189.244,2023-12-18 23:59:59.999,207558062.952,305327,433973.887,102811874.9011
BNBUSDT,2023-12-19,241.7,254.8,241.3,252.9,1569167.394,2023-12-19 23:59:59.999,392788601.6509,489304,809183.949,202597360.2492
BNBUSDT,2023-12-20,252.8,261.9,250.1,260.3,1116951.002,2023-12-20 23:59:59.999,286414435.3106,354980,560070.047,143622371.5864
BNBUSDT,2023-12-21,260.4,274.9,256.2,272.1,1286767.653,2023-12-21 23:59:59.999,344882938.8172,448177,646712.034,173375537.775
BNBUSDT,2023-12-22,272.1,276.5,264.9,271.1,967819.921,2023-12-22 23:59:59.999,261603644.0307,362492,478736.599,129487216.9621
BNBUSDT,2023-12-23,271.1,272.0,265.6,271.0,408213.412,2023-12-23 23:59:59.999,109797737.1071,207044,199755.849,53735662.5251
BNBUSDT,2023-12-24,271.0,272.9,261.9,264.5,572645.135,2023-12-24 23:59:59.999,153772670.7267,285531,274447.876,73726007.9595
BNBUSDT,2023-12-25,264.4,268.2,261.5,266.9,469743.423,2023-12-25 23:59:59.999,124678355.3422,255423,237721.237,63107533.9666
BNBUSDT,2023-12-26,266.8,303.2,264.0,297.7,2356245.345,2023-12-26 23:59:59.999,677051118.3951,891624,1200526.832,344891185.4636
BNBUSDT,2023-12-27,297.7,324.4,285.1,324.1,2126454.61,2023-12-27 23:59:59.999,645877189.4539,724654,1098849.743,333911748.1211
BNBUSDT,2023-12-28,324.0,338.3,320.0,322.6,2249136.219,2023-12-28 23:59:59.999,737870670.9829,742279,1130946.383,371085068.5641
BNBUSDT,2023-12-29,322.6,325.6,307.0,313.7,1407022.74,2023-12-29 23:59:59.999,444941733.1464,501778,685666.098,216869490.4733
BNBUSDT,2023-12-30,313.7,320.8,312.2,317.1,561853.413,2023-12-30 23:59:59.999,177942240.5332,255800,282265.078,89420731.2861
BNBUSDT,2023-12-31,317.0,325.5,307.4,311.8,667097.557,2023-12-31 23:59:59.999,212735142.2708,291013,329561.065,105164615.0165
BNBUSDT,2024-01-01,311.9,316.0,307.0,313.5,619455.158,2024-01-01 23:59:59.999,192732706.8128,261880,312400.892,97214140.2231
BNBUSDT,2024-01-02,313.5,321.3,305.8,312.2,937764.737,2024-01-02 23:59:59.999,295174406.4809,344903,471173.263,148344765.2339
BNBUSDT,2024-01-03,312.3,334.3,293.6,315.8,2132158.122,2024-01-03 23:59:59.999,676220588.2609,799701,1070778.977,339887095.8676
BNBUSDT,2024-01-04,315.9,324.3,310.9,323.7,1133774.957,2024-01-04 23:59:59.999,361837483.3215,418424,589998.906,188350930.1773
BNBUSDT,2024-01-05,323.6,327.3,308.6,317.5,1157056.276,2024-01-05 23:59:59.999,368222963.7918,388664,559873.425,178251922.3723
BNBUSDT,2024-01-06,317.6,317.6,300.2,307.5,909358.183,2024-01-06 23:59:59.999,278569949.9934,329261,421363.67,129040715.7017
BNBUSDT,2024-01-07,307.6,310.0,300.0,302.4,498367.089,2024-01-07 23:59:59.999,152361829.1541,206206,242009.588,74016497.5836
BNBUSDT,2024-01-08,302.5,308.1,290.0,303.7,984590.842,2024-01-08 23:59:59.999,295303747.6348,351442,477182.073,143133820.6223
BNBUSDT,2024-01-09,303.6,306.8,295.7,301.1,1401490.155,2024-01-09 23:59:59.999,422526207.0798,423666,716638.006,216123361.9907
BNBUSDT,2024-01-10,301.1,303.6,288.8,303.6,842876.246,2024-01-10 23:59:59.999,250064374.1112,302199,423000.075,125568366.7986
XRPUSDT,2018-05-04,0.5,1.5,0.5,0.8899,20890213.82,2018-05-04 23:59:59.999,18946724.6944755,37492,8580293.34,7765705.5420755
XRPUSDT,2018-05-05,0.8898,0.935,0.888,0.9028,16816165.3,2018-05-05 23:59:59.999,15282000.0777909,26476,8057022.91,7321986.1399994
XRPUSDT,2018-05-06,0.9028,0.918,0.83774,0.86483,16002035.8,2018-05-06 23:59:59.999,13997141.5638168,28713,7105353.54,6202720.6376838
XRPUSDT,2018-05-07,0.86482,0.86886,0.8,0.8249,17303486.4,2018-05-07 23:59:59.999,14192279.7292327,29174,7663873.06,6270763.1524248
XRPUSDT,2018-05-08,0.8249,0.84802,0.792,0.80667,12971303.18,2018-05-08 23:59:59.999,10571844.1306248,23010,5941956.44,4847939.688014
XRPUSDT,2018-05-09,0.80667,0.81894,0.7569,0.79481,13982375.89,2018-05-09 23:59:59.999,11014807.2399319,26971,6959966.53,5481454.8884517
XRPUSDT,2018-05-10,0.79481,0.80572,0.74085,0.74558,10136895.73,2018-05-10 23:59:59.999,7949198.409258,20175,4439818.93,3482182.6810076
XRPUSDT,2018-05-11,0.7492,0.75602,0.64758,0.6761,31292480.04,2018-05-11 23:59:59.999,21611338.0498561,50248,14712053.67,10103226.2877778
XRPUSDT,2018-05-12,0.67376,0.71,0.62519,0.68522,18181151.11,2018-05-12 23:59:59.999,12223888.8379142,33907,7997751.67,5381952.9203652
XRPUSDT,2018-05-13,0.68192,0.7501,0.66456,0.72999,17521261.77,2018-05-13 23:59:59.999,12503150.5196937,29953,8303020.7,5916965.1230793
XRPUSDT,2018-05-14,0.72999,0.7499,0.68585,0.72694,21771364.96,2018-05-14 23:59:59.999,15661876.5437869,35859,9846287.51,7081706.547908
XRPUSDT,2018-05-15,0.72695,0.74892,0.6801,0.689,12951988.45,2018-05-15 23:59:59.999,9315740.4729229,22403,6043057.82,4344307.1402962
XRPUSDT,2018-05-16,0.689,0.712,0.65756,0.70585,11182432.7,2018-05-16 23:59:59.999,7602189.9923878,18836,5378728.97,3658187.3211456
XRPUSDT,2018-05-17,0.70942,0.712,0.6482,0.65849,10070061.14,2018-05-17 23:59:59.999,6897498.1823117,17108,4900105.69,3364677.4611544
XRPUSDT,2018-05-18,0.65849,0.68255,0.646,0.67766,10140675.13,2018-05-18 23:59:59.999,6745876.6916484,17434,4897821.95,3264359.2222635
XRPUSDT,2018-05-19,0.67698,0.69139,0.6611,0.67339,6854397.75,2018-05-19 23:59:59.999,4624460.5306185,11991,3406639.88,2298450.0819077
XRPUSDT,2018-05-20,0.67483,0.70659,0.668,0.6994,8055673.92,2018-05-20 23:59:59.999,5558451.0162887,15301,4443174.05,3067546.8924936
XRPUSDT,2018-05-21,0.6994,0.705,0.66666,0.67612,7908213.57,2018-05-21 23:59:59.999,5420030.2894863,15647,3350164.18,2296478.1730167
XRPUSDT,2018-05-22,0.67612,0.67817,0.635,0.63782,7567010.71,2018-05-22 23:59:59.999,4982003.424795,14642,3434610.57,2258972.1051671
XRPUSDT,2018-05-23,0.63782,0.64488,0.5731,0.59198,20078062.21,2018-05-23 23:59:59.999,12176385.086686,31407,9130039.89,5543765.1973045
XRPUSDT,2018-05-24,0.59053,0.64,0.57617,0.62814,14214140.1,2018-05-24 23:59:59.999,8700112.8757114,24696,6528856.78,3995619.0036634
XRPUSDT,2018-05-25,0.62966,0.63391,0.59336,0.60459,20060607.91,2018-05-25 23:59:59.999,12208461.5322743,22182,11606885.16,7059761.6221055
