Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
BNBUSDT,2019-06-19,34.42610000,35.60000000,34.39390000,35.18880000,3662780.35000000,2019-06-19 23:59:59.999,128944461.18892200,77732,2277296.16000000,80189776.48931600,0
BNBUSDT,2019-06-20,35.17640000,36.91460000,34.39790000,36.83810000,4152117.65000000,2019-06-20 23:59:59.999,148921693.38201500,130641,2445073.64000000,87842060.40790000,0
BNBUSDT,2019-06-21,36.81000000,38.85000000,36.33640000,38.67660000,3534250.01000000,2019-06-21 23:59:59.999,132474202.28036900,130820,2081624.54000000,78093423.33584500,0
BNBUSDT,2019-06-22,38.69810000,39.59410000,37.10000000,38.00010000,3314950.67000000,2019-06-22 23:59:59.999,127886269.87768900,153791,1784047.71000000,68867778.61165900,0
BNBUSDT,2019-06-23,38.00010000,38.53200000,37.26000000,37.28360000,2790608.54000000,2019-06-23 23:59:59.999,105568888.13956400,92326,1512721.08000000,57252103.47767400,0
BNBUSDT,2019-06-24,37.26650000,37.82100000,36.00010000,37.43000000,2631717.19000000,2019-06-24 23:59:59.999,97880605.03243700,70705,1566810.70000000,58314640.18721800,0
BNBUSDT,2019-06-25,37.43000000,37.55100000,35.71000000,36.09410000,2000917.70000000,2019-06-25 23:59:59.999,73475213.88447300,92444,1008746.75000000,37082722.37038600,0
BNBUSDT,2019-06-26,36.09410000,38.00000000,34.50000000,36.11890000,2857418.80000000,2019-06-26 23:59:59.999,104421493.25295000,180328,1416649.14000000,51891088.35706200,0
BNBUSDT,2019-06-27,36.11850000,36.35000000,33.15840000,34.39990000,2607428.95000000,2019-06-27 23:59:59.999,90261314.11603200,175982,1266239.89000000,43921698.53474000,0
BNBUSDT,2019-06-28,34.34200000,35.28090000,33.82000000,34.62890000,2104975.25000000,2019-06-28 23:59:59.999,72480649.34776700,97308,1234089.81000000,42498867.85635900,0
BNBUSDT,2019-06-29,34.59510000,35.80000000,33.24470000,35.50000000,2591596.98000000,2019-06-29 23:59:59.999,89965850.17867500,98014,1623266.35000000,56465395.85071000,0
BNBUSDT,2019-06-30,35.51110000,35.51110000,32.02000000,32.11400000,2022992.01000000,2019-06-30 23:59:59.999,68980176.05606500,101925,1037886.93000000,35451499.15620700,0
BNBUSDT,2019-07-01,32.11410000,34.05000000,31.36820000,33.27770000,1835906.62000000,2019-07-01 23:59:59.999,59978059.71460300,110760,935633.45000000,30600579.84283000,0
BNBUSDT,2019-07-02,33.27220000,34.00000000,30.56000000,31.97770000,2017364.12000000,2019-07-02 23:59:59.999,64614411.40414600,131587,963897.64000000,30900739.22891000,0
BNBUSDT,2019-07-03,31.95300000,33.05000000,31.62300000,32.52200000,1929917.65000000,2019-07-03 23:59:59.999,62401163.88605000,99825,1086726.63000000,35133352.29778500,0
BNBUSDT,2019-07-04,32.52190000,34.38390000,32.15030000,33.08880000,2194259.80000000,2019-07-04 23:59:59.999,73059705.98188600,111687,1218608.35000000,40606576.05178100,0
BNBUSDT,2019-07-05,33.03990000,33.64970000,32.40000000,32.55660000,1501826.74000000,2019-07-05 23:59:59.999,49493357.62846000,71518,878144.73000000,28978967.28451500,0
BNBUSDT,2019-07-06,32.55070000,33.18150000,32.50000000,32.58880000,1122287.44000000,2019-07-06 23:59:59.999,36787236.23351700,49332,669246.30000000,21943760.85772100,0
BNBUSDT,2019-07-07,32.54710000,33.39970000,32.40000000,32.93440000,1219900.05000000,2019-07-07 23:59:59.999,40138364.74588000,47511,778650.81000000,25623775.74474500,0
BNBUSDT,2019-07-08,32.93260000,34.29180000,32.75000000,33.38880000,1493676.78000000,2019-07-08 23:59:59.999,50120168.02618800,69688,848532.06000000,28477818.99749500,0
BNBUSDT,2019-07-09,33.38880000,33.90000000,32.21950000,32.48110000,1226644.52000000,2019-07-09 23:59:59.999,40580964.49352300,73730,607991.04000000,20144275.39489300,0
BNBUSDT,2019-07-10,32.48140000,32.89000000,30.51000000,31.22200000,1583726.64000000,2019-07-10 23:59:59.999,50336933.77428900,98418,765747.15000000,24386982.28250900,0
BNBUSDT,2019-07-11,31.22200000,31.89000000,28.26660000,29.41810000,1746010.06000000,2019-07-11 23:59:59.999,51888253.77253700,105921,832526.99000000,24789627.66663500,0
BNBUSDT,2019-07-12,29.42130000,32.62190000,29.00000000,31.88880000,2944729.48000000,2019-07-12 23:59:59.999,92727533.51880700,152004,1527465.22000000,48149576.22369200,0
BNBUSDT,2019-07-13,31.87270000,32.48940000,30.20750000,31.48880000,1744138.78000000,2019-07-13 23:59:59.999,54900941.10726100,94780,914383.48000000,28797244.53453600,0
BNBUSDT,2019-07-14,31.47010000,31.52590000,28.31110000,28.54470000,2117967.02000000,2019-07-14 23:59:59.999,63226752.49646400,121567,967020.61000000,28882100.36485800,0
BNBUSDT,2019-07-15,28.54470000,28.74980000,26.31900000,28.64700000,2958931.55000000,2019-07-15 23:59:59.999,82002809.57746500,151935,1442300.01000000,40000968.08175300,0
BNBUSDT,2019-07-16,28.64700000,29.58000000,24.86260000,25.06010000,3723845.18000000,2019-07-16 23:59:59.999,101064665.88797400,184787,1753337.88000000,47647872.81538000,0
BNBUSDT,2019-07-17,25.05520000,28.28980000,24.17090000,27.62870000,5620644.87000000,2019-07-17 23:59:59.999,147720494.15281100,226901,2726715.52000000,71685268.98245000,0
BNBUSDT,2019-07-18,27.62590000,29.50000000,26.80000000,28.95550000,6272574.38000000,2019-07-18 23:59:59.999,177911960.91754000,239397,3133411.85000000,88890451.06833400,0
BNBUSDT,2019-07-19,28.95050000,29.96000000,28.31580000,29.00960000,3934648.14000000,2019-07-19 23:59:59.999,114112685.63285000,135486,1956758.28000000,56749376.90354700,0
BNBUSDT,2019-07-20,29.00150000,31.46000000,28.90000000,31.09320000,2871032.06000000,2019-07-20 23:59:59.999,88042949.92415900,92243,1483788.43000000,45579401.96406800,0
BNBUSDT,2019-07-21,31.12220000,31.52810000,29.28010000,30.43880000,2167635.68000000,2019-07-21 23:59:59.999,65868802.47116700,73214,1348953.15000000,40981264.04373300,0
BNBUSDT,2019-07-22,30.43890000,32.60000000,29.62030000,30.88500000,3469751.44000000,2019-07-22 23:59:59.999,107658019.22616400,135438,1799414.54000000,55855480.78599200,0
BNBUSDT,2019-07-23,30.92260000,30.94000000,28.94710000,29.49290000,2639256.42000000,2019-07-23 23:59:59.999,78469834.35282700,89007,1132218.45000000,33685216.30596300,0
BNBUSDT,2019-07-24,29.43810000,29.50570000,27.74260000,28.82610000,2337675.12000000,2019-07-24 23:59:59.999,66828198.00250000,114846,958495.75000000,27353602.89804500,0
BNBUSDT,2019-07-25,28.82750000,29.65960000,28.44440000,28.92270000,2187610.96000000,2019-07-25 23:59:59.999,63955662.87522600,105692,1028379.24000000,30114674.74343400,0
BNBUSDT,2019-07-26,28.92270000,29.05000000,28.16410000,28.90000000,1929538.17000000,2019-07-26 23:59:59.999,55347406.15894900,115243,1288137.68000000,36971044.90223200,0
BNBUSDT,2019-07-27,28.90000000,29.45020000,27.20610000,27.74980000,1490587.94000000,2019-07-27 23:59:59.999,42173965.38516200,73125,861784.01000000,24423383.01656500,0
BNBUSDT,2019-07-28,27.73840000,27.84590000,26.42000000,27.75550000,1330561.28000000,2019-07-28 23:59:59.999,36632413.94609400,63037,790070.40000000,21773729.56850500,0
BNBUSDT,2019-07-29,27.75560000,28.04190000,26.82020000,26.95250000,1145223.44000000,2019-07-29 23:59:59.999,31235892.63975700,57496,532929.40000000,14540257.94469800,0
BNBUSDT,2019-07-30,26.95390000,27.11980000,26.20200000,26.98670000,1143523.29000000,2019-07-30 23:59:59.999,30567351.59422900,48504,617891.84000000,16513358.40485700,0
BNBUSDT,2019-07-31,26.98790000,27.83000000,26.78000000,27.75000000,1934429.49000000,2019-07-31 23:59:59.999,53152605.01651500,74357,1113284.47000000,30562648.96213200,0
BNBUSDT,2019-08-01,27.73480000,28.76640000,27.45000000,28.70880000,2252484.64000000,2019-08-01 23:59:59.999,63463934.66859200,100225,1058567.06000000,29803413.04723800,0
BNBUSDT,2019-08-02,28.71000000,28.71860000,27.56430000,28.14000000,1503260.49000000,2019-08-02 23:59:59.999,42227852.88564900,71004,625039.91000000,17588195.67937300,0
BNBUSDT,2019-08-03,28.14000000,28.34090000,27.50000000,27.73330000,1209344.97000000,2019-08-03 23:59:59.999,33690382.73337800,57835,626158.55000000,17478663.66139000,0
BNBUSDT,2019-08-04,27.73330000,27.77190000,27.08520000,27.38340000,968862.84000000,2019-08-04 23:59:59.999,26551453.13119900,51694,541926.06000000,14852814.79295200,0
BNBUSDT,2019-08-05,27.38340000,28.30000000,27.30110000,28.01140000,1170561.81000000,2019-08-05 23:59:59.999,32628425.26074400,66738,598858.65000000,16691828.51075900,0
BNBUSDT,2019-08-06,28.01270000,28.31250000,27.33330000,27.65230000,1420475.20000000,2019-08-06 23:59:59.999,39508990.26311200,70983,677110.18000000,18843605.84028200,0
BNBUSDT,2019-08-07,27.65390000,29.98000000,27.33300000,29.66940000,2406222.92000000,2019-08-07 23:59:59.999,68765790.23766900,114515,1213202.98000000,34691053.02958500,0
BNBUSDT,2019-08-08,29.66900000,31.87910000,29.19140000,31.10740000,3071362.08000000,2019-08-08 23:59:59.999,94639778.87409800,130790,1511558.33000000,46623327.99892000,0
BNBUSDT,2019-08-09,31.14260000,31.50000000,29.66660000,29.81880000,1469206.79000000,2019-08-09 23:59:59.999,45078019.27592000,78820,779009.96000000,23973263.17019100,0
BNBUSDT,2019-08-10,29.79690000,30.02000000,29.03330000,29.66610000,1310985.06000000,2019-08-10 23:59:59.999,38717630.39322100,65462,562272.25000000,16600218.82066500,0
BNBUSDT,2019-08-11,29.66660000,30.44580000,29.30000000,30.24390000,1563332.29000000,2019-08-11 23:59:59.999,46825511.82439400,56524,787239.95000000,23538925.39020200,0
BNBUSDT,2019-08-12,30.24180000,30.59360000,29.82300000,30.18560000,1525430.31000000,2019-08-12 23:59:59.999,46079844.29635700,51008,632306.30000000,19116458.60105900,0
BNBUSDT,2019-08-13,30.18560000,30.44960000,29.20000000,29.45120000,1164703.53000000,2019-08-13 23:59:59.999,34760986.58774200,45191,634592.97000000,18978528.41257500,0
BNBUSDT,2019-08-14,29.45120000,29.46930000,26.75000000,27.02560000,1193540.54000000,2019-08-14 23:59:59.999,33752933.17861200,70231,530742.35000000,15026201.78176500,0
BNBUSDT,2019-08-15,27.00650000,28.21740000,26.70000000,28.10580000,1244704.80000000,2019-08-15 23:59:59.999,34386746.37324900,49161,714209.92000000,19725489.58637500,0
BNBUSDT,2019-08-16,28.10520000,28.13130000,26.78800000,27.51110000,965369.63000000,2019-08-16 23:59:59.999,26500903.43864900,57075,538971.07000000,14815613.91090800,0
BNBUSDT,2019-08-17,27.49080000,27.96050000,26.98630000,27.50380000,963986.70000000,2019-08-17 23:59:59.999,26558675.59170000,43461,454313.05000000,12501374.17216900,0
BNBUSDT,2019-08-18,27.50370000,28.17970000,27.05110000,27.89770000,1210998.25000000,2019-08-18 23:59:59.999,33539025.53648600,42104,753883.72000000,20929416.55167700,0
BNBUSDT,2019-08-19,27.90330000,29.17790000,27.68840000,28.79310000,1802660.04000000,2019-08-19 23:59:59.999,51656890.09601500,53418,552390.44000000,15810469.88194300,0
BNBUSDT,2019-08-20,28.79740000,28.80790000,27.52000000,28.02860000,1232000.47000000,2019-08-20 23:59:59.999,34687351.83622600,47945,362344.48000000,10233669.33100400,0
BNBUSDT,2019-08-21,28.03750000,28.05100000,26.30000000,26.92500000,1007261.99000000,2019-08-21 23:59:59.999,27313407.97666000,49321,383292.03000000,10435256.82317400,0
BNBUSDT,2019-08-22,26.93280000,27.33010000,26.21100000,26.97310000,1087596.45000000,2019-08-22 23:59:59.999,29220877.38403200,52416,593304.13000000,15939650.20805800,0
BNBUSDT,2019-08-23,26.97880000,27.28640000,26.50000000,26.94000000,1084259.29000000,2019-08-23 23:59:59.999,29324244.24357400,37929,539493.00000000,14591093.83638700,0
BNBUSDT,2019-08-24,26.93990000,26.95860000,26.01000000,26.28140000,917921.54000000,2019-08-24 23:59:59.999,24273248.70356500,45397,437792.83000000,11584144.72751900,0
BNBUSDT,2019-08-25,26.29820000,26.40000000,25.57000000,26.08880000,934538.70000000,2019-08-25 23:59:59.999,24359396.93740300,51056,524855.88000000,13694969.27268600,0
BNBUSDT,2019-08-26,26.08860000,27.19080000,25.65020000,26.12570000,1816730.90000000,2019-08-26 23:59:59.999,48016163.51306800,84313,944506.55000000,24981246.34230900,0
BNBUSDT,2019-08-27,26.13410000,26.15070000,24.62240000,25.60510000,1196769.36000000,2019-08-27 23:59:59.999,30349809.83959000,55878,673786.48000000,17101526.56940500,0
BNBUSDT,2019-08-28,25.60560000,26.12900000,23.20300000,23.35650000,1445782.29000000,2019-08-28 23:59:59.999,36075539.47758800,67356,681973.93000000,17040196.10148400,0
BNBUSDT,2019-08-29,23.35590000,23.35590000,21.22020000,21.77770000,1617357.37000000,2019-08-29 23:59:59.999,35791217.56290300,75199,794665.56000000,17585401.62977100,0
BNBUSDT,2019-08-30,21.78940000,22.56780000,21.50000000,22.14480000,1599602.49000000,2019-08-30 23:59:59.999,35445343.43930900,47091,773986.70000000,17107354.72972900,0
BNBUSDT,2019-08-31,22.14490000,22.37000000,20.88570000,21.06040000,1372689.99000000,2019-08-31 23:59:59.999,29884844.23070000,43549,817643.47000000,17836380.80922900,0
BNBUSDT,2019-09-01,21.06020000,21.68280000,20.98000000,21.42480000,1434203.84000000,2019-09-01 23:59:59.999,30594684.58773700,36523,641438.86000000,13703207.61982600,0
BNBUSDT,2019-09-02,21.41950000,22.83030000,21.01000000,22.74490000,1744034.29000000,2019-09-02 23:59:59.999,38336404.47192400,70492,969468.67000000,21295260.24800500,0
BNBUSDT,2019-09-03,22.74490000,22.89000000,22.16150000,22.35110000,1355982.53000000,2019-09-03 23:59:59.999,30580553.82567700,55487,834697.98000000,18824400.08686500,0
BNBUSDT,2019-09-04,22.35210000,22.59980000,21.46990000,21.67640000,1086933.26000000,2019-09-04 23:59:59.999,23824077.23469100,61256,593070.34000000,13015816.06177700,0
BNBUSDT,2019-09-05,21.68210000,23.52130000,21.30000000,22.63880000,2252665.09000000,2019-09-05 23:59:59.999,50719410.36964600,94472,1199501.72000000,27004109.87642900,0
BNBUSDT,2019-09-06,22.64420000,23.44500000,21.69970000,21.99060000,2011805.46000000,2019-09-06 23:59:59.999,45355178.52016300,85356,1018303.84000000,22985974.29157000,0
BNBUSDT,2019-09-07,21.99320000,22.65000000,21.91000000,22.39960000,1683916.96000000,2019-09-07 23:59:59.999,37565112.05780300,45305,715965.80000000,15997230.00829400,0
BNBUSDT,2019-09-08,22.39610000,22.73210000,22.00000000,22.41110000,1308063.92000000,2019-09-08 23:59:59.999,29406308.22316200,45870,647802.07000000,14561891.20364000,0
BNBUSDT,2019-09-09,22.37470000,22.49010000,21.74000000,22.09780000,1013284.39000000,2019-09-09 23:59:59.999,22456914.76677300,46311,542446.35000000,12026525.13809400,0
BNBUSDT,2019-09-10,22.10400000,22.32620000,21.50000000,21.76790000,831852.96000000,2019-09-10 23:59:59.999,18338404.27982100,39552,432822.70000000,9548309.00417000,0
BNBUSDT,2019-09-11,21.77040000,22.07240000,20.54130000,20.73340000,1069320.60000000,2019-09-11 23:59:59.999,22673967.12122700,52260,526844.08000000,11180273.25913500,0
BNBUSDT,2019-09-12,20.73150000,20.95720000,19.65000000,20.82000000,1700773.17000000,2019-09-12 23:59:59.999,34805282.18749700,69028,811282.32000000,16619942.71731000,0
BNBUSDT,2019-09-13,20.82360000,21.24750000,20.40880000,20.78800000,1429273.21000000,2019-09-13 23:59:59.999,29787769.89961000,43858,601854.29000000,12544854.70255900,0
BNBUSDT,2019-09-14,20.78890000,21.15000000,20.67140000,20.95550000,1306146.56000000,2019-09-14 23:59:59.999,27263497.63634000,25927,643459.41000000,13413657.44595500,0
BNBUSDT,2019-09-15,20.94380000,21.04190000,20.26190000,20.29010000,1149167.08000000,2019-09-15 23:59:59.999,23790454.12434100,27773,372809.40000000,7734984.86067500,0
BNBUSDT,2019-09-16,20.29010000,20.80000000,19.87750000,20.24220000,1035427.91000000,2019-09-16 23:59:59.999,21079184.73552200,37961,506763.88000000,10320490.48637600,0
BNBUSDT,2019-09-17,20.24600000,21.43900000,20.03000000,21.04730000,1845592.27000000,2019-09-17 23:59:59.999,38220802.17507800,75185,1014087.62000000,20984207.46959200,0
BNBUSDT,2019-09-18,21.03020000,23.17000000,20.94420000,22.20180000,3303465.14000000,2019-09-18 23:59:59.999,73079000.70716600,111395,1699316.15000000,37607924.57907500,0
BNBUSDT,2019-09-19,22.20180000,22.43830000,20.00220000,21.53760000,1611944.94000000,2019-09-19 23:59:59.999,34092268.78775200,66872,849762.11000000,17959054.02949900,0
BNBUSDT,2019-09-20,21.52810000,21.57640000,20.90050000,21.26950000,1390566.50000000,2019-09-20 23:59:59.999,29624978.35164800,39628,778291.43000000,16592034.54638600,0
BNBUSDT,2019-09-21,21.27410000,21.44940000,20.80960000,20.96660000,1127512.70000000,2019-09-21 23:59:59.999,23814050.32814100,30541,592048.96000000,12503977.14000700,0
BNBUSDT,2019-09-22,20.97320000,20.99120000,20.00000000,20.36020000,972362.63000000,2019-09-22 23:59:59.999,19879295.32677100,34402,504546.42000000,10311088.16151000,0
BNBUSDT,2019-09-23,20.36400000,20.36400000,19.16140000,19.32280000,1094670.56000000,2019-09-23 23:59:59.999,21729010.52924100,46637,546428.49000000,10858638.86223000,0
BNBUSDT,2019-09-24,19.31270000,19.50000000,14.50000000,15.82490000,2718637.43000000,2019-09-24 23:59:59.999,47158109.12561300,97355,1377493.84000000,23765601.43050300,0
BNBUSDT,2019-09-25,15.82400000,16.48820000,14.89450000,16.03210000,1826023.89000000,2019-09-25 23:59:59.999,28771070.64009300,60994,984753.49000000,15572161.59903500,0
BNBUSDT,2019-09-26,16.01380000,16.40000000,14.25550000,15.22120000,1807568.44000000,2019-09-26 23:59:59.999,28122910.94617600,64584,945651.86000000,14752386.66862800,0
BNBUSDT,2019-09-27,15.21130000,15.77700000,14.70000000,15.66660000,1435874.03000000,2019-09-27 23:59:59.999,21891944.29132900,47798,772854.64000000,11769248.01247200,0
BNBUSDT,2019-09-28,15.66660000,15.87290000,15.29110000,15.73460000,1098737.85000000,2019-09-28 23:59:59.999,17173984.81928900,30057,604391.72000000,9446448.63791100,0
BNBUSDT,2019-09-29,15.73350000,15.79530000,14.80180000,15.19990000,965380.71000000,2019-09-29 23:59:59.999,14817026.08866800,28747,532526.24000000,8177232.72773400,0
BNBUSDT,2019-09-30,15.18700000,15.85060000,14.62000000,15.83490000,1129249.13000000,2019-09-30 23:59:59.999,17240225.00851700,43481,605123.52000000,9246482.80892600,0
BNBUSDT,2019-10-01,15.84930000,16.28000000,15.62950000,15.85630000,1180092.08000000,2019-10-01 23:59:59.999,18823203.00634800,45838,631684.44000000,10081177.75856500,0
BNBUSDT,2019-10-02,15.86890000,15.88920000,15.50000000,15.87420000,950491.27000000,2019-10-02 23:59:59.999,14910366.27657300,27501,436478.67000000,6851836.04442000,0
BNBUSDT,2019-10-03,15.89000000,15.92900000,15.25000000,15.63770000,904724.95000000,2019-10-03 23:59:59.999,14166151.70162100,25855,391351.15000000,6141303.70414800,0
BNBUSDT,2019-10-04,15.64890000,15.82000000,15.21000000,15.61330000,858010.95000000,2019-10-04 23:59:59.999,13329653.43023500,23590,445238.97000000,6899060.16682300,0
BNBUSDT,2019-10-05,15.60280000,15.77940000,15.36440000,15.68690000,815215.74000000,2019-10-05 23:59:59.999,12687937.45829400,17875,302271.02000000,4700181.85471900,0
BNBUSDT,2019-10-06,15.68660000,15.72990000,14.90000000,15.06880000,821939.84000000,2019-10-06 23:59:59.999,12572433.34104800,27263,383492.58000000,5869559.30876300,0
BNBUSDT,2019-10-07,15.06550000,16.12800000,14.85550000,16.02550000,1138453.45000000,2019-10-07 23:59:59.999,17626939.01483000,36786,622025.64000000,9633667.48227400,0
BNBUSDT,2019-10-08,16.02550000,16.40070000,15.79590000,16.02130000,992060.40000000,2019-10-08 23:59:59.999,15878400.15640100,36443,507327.36000000,8126878.68944800,0
BNBUSDT,2019-10-09,16.02060000,17.99990000,15.88290000,17.71770000,2825143.73000000,2019-10-09 23:59:59.999,48121472.28832000,86518,1541604.03000000,26192130.97150900,0
BNBUSDT,2019-10-10,17.70890000,17.91800000,17.03100000,17.52880000,1785750.54000000,2019-10-10 23:59:59.999,31222477.85290400,46363,998390.74000000,17452901.61877700,0
BNBUSDT,2019-10-11,17.53280000,17.70000000,16.51000000,16.56660000,1477611.99000000,2019-10-11 23:59:59.999,25155159.96217200,53670,727603.92000000,12385539.78789800,0
BNBUSDT,2019-10-12,16.56660000,17.48680000,16.50590000,17.17000000,1405695.82000000,2019-10-12 23:59:59.999,23919537.76761800,37361,717556.53000000,12190438.31621000,0
BNBUSDT,2019-10-13,17.16660000,18.76990000,17.11100000,18.25600000,2233894.43000000,2019-10-13 23:59:59.999,40107522.71327600,73320,1151994.63000000,20670498.17280500,0
BNBUSDT,2019-10-14,18.25600000,18.62750000,17.85110000,18.43760000,1643019.36000000,2019-10-14 23:59:59.999,29971983.59315900,57958,849934.23000000,15502750.14020800,0
BNBUSDT,2019-10-15,18.43890000,19.17000000,18.10000000,18.56430000,2919838.62000000,2019-10-15 23:59:59.999,54508027.20448500,83774,1498051.53000000,27942724.62880300,0
BNBUSDT,2019-10-16,18.56000000,18.64700000,17.36270000,17.74010000,1818495.34000000,2019-10-16 23:59:59.999,32800121.32644000,64703,910422.62000000,16453386.73267300,0
BNBUSDT,2019-10-17,17.75040000,18.83460000,17.56200000,18.51880000,1889272.66000000,2019-10-17 23:59:59.999,34608013.92635800,57000,1027739.63000000,18819878.72074800,0
BNBUSDT,2019-10-18,18.52050000,18.75010000,17.67330000,18.21880000,1428262.33000000,2019-10-18 23:59:59.999,26063392.06624300,48577,782883.69000000,14297554.16412100,0
BNBUSDT,2019-10-19,18.21880000,18.44440000,17.85750000,18.22290000,1457873.52000000,2019-10-19 23:59:59.999,26457030.49790200,41296,922936.24000000,16750477.26861500,0
BNBUSDT,2019-10-20,18.21890000,18.58000000,17.71520000,18.49970000,1696662.02000000,2019-10-20 23:59:59.999,30829354.69972700,57708,1063931.59000000,19354104.99554300,0
BNBUSDT,2019-10-21,18.48970000,18.51710000,17.91000000,18.25510000,1497277.47000000,2019-10-21 23:59:59.999,27205033.19340100,46223,853226.45000000,15515597.63948400,0
BNBUSDT,2019-10-22,18.25340000,18.80000000,18.06920000,18.22860000,1820100.14000000,2019-10-22 23:59:59.999,33549261.46237600,50593,982365.11000000,18098354.99931400,0
BNBUSDT,2019-10-23,18.25810000,18.27000000,16.12130000,16.67960000,1846223.72000000,2019-10-23 23:59:59.999,31886418.36072500,69853,849374.89000000,14703813.28570100,0
BNBUSDT,2019-10-24,16.67980000,17.09870000,16.31000000,16.91940000,1244966.99000000,2019-10-24 23:59:59.999,20790631.76627600,43436,628066.40000000,10483599.79847600,0
BNBUSDT,2019-10-25,16.91940000,19.11100000,16.75160000,18.61880000,2887081.78000000,2019-10-25 23:59:59.999,51895652.58392700,104205,1602413.97000000,28799430.83792000,0
BNBUSDT,2019-10-26,18.61890000,19.76530000,18.03080000,18.95010000,3135045.71000000,2019-10-26 23:59:59.999,59363715.29873900,133991,1454242.20000000,27582252.32647800,0
BNBUSDT,2019-10-27,18.93110000,19.63000000,18.47440000,19.28880000,2293853.06000000,2019-10-27 23:59:59.999,43709277.13247900,95648,1187978.61000000,22639616.66940500,0
BNBUSDT,2019-10-28,19.29380000,21.15000000,19.26000000,19.93900000,2713065.62000000,2019-10-28 23:59:59.999,54714676.61060100,107000,1374819.06000000,27719156.90819700,0
BNBUSDT,2019-10-29,19.93790000,21.23780000,19.81000000,20.74520000,2298554.91000000,2019-10-29 23:59:59.999,47292341.66926100,89574,1274011.79000000,26216247.97359100,0
BNBUSDT,2019-10-30,20.73000000,20.79750000,19.10760000,20.05200000,1822916.43000000,2019-10-30 23:59:59.999,36219179.39048500,75871,879839.91000000,17482657.65350900,0
BNBUSDT,2019-10-31,20.05000000,20.37000000,19.35290000,19.90990000,1679420.04000000,2019-10-31 23:59:59.999,33479154.76122200,70169,875614.85000000,17462711.02061500,0
BNBUSDT,2019-11-01,19.90870000,20.03990000,19.64240000,19.99990000,1305053.67000000,2019-11-01 23:59:59.999,25932738.08504400,51280,712183.49000000,14158618.28742400,0
BNBUSDT,2019-11-02,19.99990000,20.30000000,19.96000000,20.17450000,1605037.27000000,2019-11-02 23:59:59.999,32355670.17450700,39512,611563.29000000,12325026.02627200,0
BNBUSDT,2019-11-03,20.18470000,20.39000000,19.80530000,20.18740000,1331174.60000000,2019-11-03 23:59:59.999,26791642.74283900,40458,628706.39000000,12671168.67241300,0
BNBUSDT,2019-11-04,20.17250000,20.88000000,20.02850000,20.61390000,1642901.21000000,2019-11-04 23:59:59.999,33663574.77094900,68958,813958.61000000,16678894.55152500,0
BNBUSDT,2019-11-05,20.61390000,20.89000000,20.32000000,20.65880000,1435739.44000000,2019-11-05 23:59:59.999,29645297.74596700,51124,806920.58000000,16669878.71580600,0
BNBUSDT,2019-11-06,20.66210000,20.93990000,20.44080000,20.70000000,1304183.99000000,2019-11-06 23:59:59.999,26943504.69026600,43655,779569.05000000,16114019.46119000,0
BNBUSDT,2019-11-07,20.69930000,20.84900000,19.91000000,20.42080000,1034081.11000000,2019-11-07 23:59:59.999,21112048.77674500,51576,537110.47000000,10977459.40686500,0
BNBUSDT,2019-11-08,20.43420000,20.51640000,19.26090000,19.64600000,1087142.07000000,2019-11-08 23:59:59.999,21731717.61903900,48199,523229.41000000,10477956.75543900,0
BNBUSDT,2019-11-09,19.64600000,19.96320000,19.46260000,19.69990000,886139.10000000,2019-11-09 23:59:59.999,17507369.51107400,27693,443582.12000000,8765010.37222200,0
BNBUSDT,2019-11-10,19.70420000,20.60000000,19.66940000,20.43330000,1289880.02000000,2019-11-10 23:59:59.999,25994045.49901000,53665,686691.75000000,13838570.34383900,0
BNBUSDT,2019-11-11,20.43230000,20.62770000,19.74970000,20.08880000,1002832.24000000,2019-11-11 23:59:59.999,20301333.84734600,40637,576238.35000000,11686426.46972200,0
BNBUSDT,2019-11-12,20.09770000,20.97980000,19.94430000,20.97980000,1236966.44000000,2019-11-12 23:59:59.999,25237225.91058600,53264,750817.77000000,15332052.54408400,0
BNBUSDT,2019-11-13,20.97970000,21.80000000,20.68000000,21.38460000,1369703.62000000,2019-11-13 23:59:59.999,29120752.93027200,49294,702891.14000000,14938701.47475200,0
BNBUSDT,2019-11-14,21.38830000,21.64920000,20.71110000,21.31660000,1177736.52000000,2019-11-14 23:59:59.999,24999158.88632300,51509,628225.72000000,13358924.41676900,0
BNBUSDT,2019-11-15,21.31650000,21.33530000,19.96140000,20.27350000,1367539.25000000,2019-11-15 23:59:59.999,28162052.58109800,59333,631486.54000000,13017140.95494600,0
BNBUSDT,2019-11-16,20.28710000,20.59990000,19.90000000,20.16310000,1001272.54000000,2019-11-16 23:59:59.999,20291968.77348400,47484,555238.18000000,11259626.72050900,0
BNBUSDT,2019-11-17,20.16410000,20.43590000,19.75000000,20.19400000,1154323.15000000,2019-11-17 23:59:59.999,23209384.50866600,45081,643061.05000000,12936401.24222800,0
BNBUSDT,2019-11-18,20.18890000,20.19160000,18.60000000,19.08170000,1370495.10000000,2019-11-18 23:59:59.999,26766274.71175400,63868,706953.51000000,13827643.37150800,0
BNBUSDT,2019-11-19,19.08170000,19.28000000,18.08000000,18.49970000,1218553.06000000,2019-11-19 23:59:59.999,22711534.81897100,57869,669861.27000000,12511506.20335400,0
